Date,Gross_Equity,Net_Equity
2016-08-15,33.78039696434885,26.152854788242333
2016-08-16,33.702187293728436,26.092139329251957
2016-08-17,33.68718362734484,26.07993634662533
2016-08-18,33.82495872682287,26.18624983754637
2016-08-19,33.59984859206105,26.010484241448797
2016-08-22,33.55962006508431,25.975655990349846
2016-08-23,33.60422002924348,26.009932873533387
2016-08-24,33.54871513756957,25.96417299741135
2016-08-25,33.536105562177234,25.954106073949177
2016-08-26,33.424819290385805,25.866701130405026
2016-08-29,33.585374197418666,25.98962842260755
2016-08-30,33.61853349316199,26.007137198471064
2016-08-31,33.546119160703164,25.950981602051858
2016-09-01,33.63849628307667,26.014314480975436
2016-09-02,33.799013450902564,26.137080051653374
2016-09-06,34.128800838096616,26.385152468402296
2016-09-07,34.04643095197437,26.321031201661334
2016-09-08,34.0231038626714,26.288233546188124
2016-09-09,33.37638540002765,25.786476526668782
2016-09-12,33.56419056604541,25.931305819774025
2016-09-13,32.88732437477069,25.389477197858447
2016-09-14,32.88732437477069,25.37678245925952
2016-09-15,33.20252028262099,25.60730807639422
2016-09-16,33.39387789683586,25.736936032867195
2016-09-19,33.387255814115434,25.728191062027513
2016-09-20,33.43418128457397,25.76115022692344
2016-09-21,34.091047543980075,26.253688642361904
2016-09-22,34.23991643016361,26.35770567453734
2016-09-23,34.08777468460257,26.23993520652175
2016-09-26,34.00598710105799,26.172223464510843
2016-09-27,34.1516037519334,26.280442588307068
2016-09-28,34.30960294993074,26.400584634996527
2016-09-29,34.18961176448008,26.306953697298827
2016-09-30,34.254957539533315,26.35543956294763
2016-10-03,34.29876644405564,26.37671835363599
2016-10-04,34.33277326108173,26.39733097361017
2016-10-05,34.462385321302705,26.49661658949857
2016-10-06,34.56193035274628,26.573021436053853
2016-10-07,34.51163943019595,26.531575691450982
2016-10-10,34.684621695763944,26.66099820211419
2016-10-11,34.69638289583244,26.666459921362886
2016-10-12,34.749835398231205,26.70404199406328
2016-10-13,34.64366241185125,26.622360018515494
2016-10-14,34.787020700463025,26.732468409408852
2016-10-17,34.7100353927684,26.673045210592782
2016-10-18,34.8509472624733,26.777639403193824
2016-10-19,34.92609075584696,26.831384842657354
2016-10-20,34.95719382473517,26.851280366416923
2016-10-21,35.024706363412626,26.899134822160054
2016-10-24,35.069967908909625,26.929885562319857
2016-10-25,35.046470018384134,26.911528008788878
2016-10-26,34.93318889770349,26.824040613684975
2016-10-27,34.952729079857974,26.835024682239588
2016-10-28,34.72902286261879,26.655286075632418
2016-10-31,34.74268750084352,26.664590113881065
2016-11-01,34.56501287850056,26.528227002124133
2016-11-02,34.442003050042246,26.433818454836587
2016-11-03,34.370522975579554,26.376671237611514
2016-11-04,34.28490908342083,26.310901705579408
2016-11-07,34.7728091976328,26.674737125626127
2016-11-08,34.89672305739348,26.763373763718068
2016-11-09,35.1262870966206,26.933657994335558
2016-11-10,35.23603436029833,27.01073046113466
2016-11-11,35.28392407641288,27.04034276241771
2016-11-14,35.611492322628855,27.291361019284903
2016-11-15,35.67953086861997,27.343395914752286
2016-11-16,35.766701181787916,27.410176307549833
2016-11-17,35.97211050501582,27.56755531073275
2016-11-18,36.08369365983849,27.653002710731602
2016-11-21,36.049440136576465,27.625469518415727
2016-11-22,36.15010426023805,27.6967652021789
2016-11-23,36.35865603105216,27.850688726541534
2016-11-25,36.30354638228577,27.808327983215932
2016-11-28,36.201439188132056,27.730037911405578
2016-11-29,36.130046426928544,27.675239987238996
2016-11-30,36.418845028403304,27.895297723924845
2016-12-01,36.28379719855327,27.791462350881513
2016-12-02,36.229316886980016,27.74950081309817
2016-12-05,36.10296163205727,27.646044570807806
2016-12-06,36.24308634373753,27.753051067399632
2016-12-07,36.38696326400434,27.856487057717445
2016-12-08,36.57521949136698,28.00021291721614
2016-12-09,36.69533400677025,28.091794644046033
2016-12-12,36.58489746662293,28.006841983559884
2016-12-13,36.714536761577506,28.105680474195395
2016-12-14,36.616641506736336,28.030277604765164
2016-12-15,36.78005434825031,28.155163983212354
2016-12-16,36.79293622069328,28.164474169984775
2016-12-19,36.881299442117424,28.231730912231978
2016-12-20,36.96942529123362,28.298998539128704
2016-12-21,36.87913391236559,28.229663805055164
2016-12-22,36.89527593866485,28.24180699867626
2016-12-23,36.94041776226588,28.275924786538937
