Date,Faber,Momentum,Faber_Momentum_5050,Faber_InvVol,Faber_LowVol
2015-01-26,7.043400765460051,7.155736222813353,6.926893285668356,4.253207983746103,3.901798329717885
2015-01-27,7.038088092703032,7.089240129616002,6.892096126239503,4.248639428224324,3.901798329717885
2015-01-28,6.999398953757505,7.0053310310642765,6.832364984447149,4.248229597715312,3.901798329717885
2015-01-29,6.968807935583593,7.037707976553587,6.833223257202835,4.24093210875409,3.901798329717885
2015-01-30,6.999640379041362,7.006029509642072,6.8329605266461915,4.2545306680985515,3.901798329717885
2015-02-02,7.008982669455686,7.049282962127649,6.85861292379701,4.258517135304155,3.901798329717885
2015-02-03,7.007670213186755,7.166807956957127,6.915143855065795,4.250895787480392,3.901798329717885
2015-02-04,7.012555374677454,7.135452715374614,6.902427087443991,4.25521526731864,3.901798329717885
2015-02-05,7.035388710678413,7.192733294606962,6.941369434054894,4.256928461294798,3.901798329717885
2015-02-06,7.005189735769555,7.1215315393049785,6.892114995892705,4.234811666724457,3.901798329717885
2015-02-09,6.988884900104942,7.104955913831792,6.876073345826349,4.230346734255456,3.901798329717885
2015-02-10,7.022334303511589,7.133866478005355,6.906517697107337,4.235761057987853,3.901798329717885
2015-02-11,7.022788256710852,7.134327641113067,6.906964163434467,4.2347311248171335,3.901798329717885
2015-02-12,7.057191730780162,7.169277528113925,6.940800234494605,4.243445302964561,3.901798329717885
2015-02-13,7.067578951404872,7.225040021607864,6.972900889524711,4.242945872812283,3.901798329717885
2015-02-17,7.058778947612392,7.21604395944455,6.964218771547068,4.230679932122032,3.901798329717885
2015-02-18,7.079591816416375,7.215501236853312,6.974223908872854,4.242656140443563,3.901798329717885
2015-02-19,7.078923357413569,7.1978076480963695,6.965343685169595,4.240687814679329,3.901798329717885
2015-02-20,7.115483384021596,7.243453435235701,7.00541619401704,4.2520241653163575,3.901798329717885
2015-02-23,7.111046706941245,7.249488600813563,7.006150588048712,4.254589318012951,3.901798329717885
2015-02-24,7.142900596125412,7.312007119763085,7.052052595821149,4.273396285616443,3.901798329717885
2015-02-25,7.144415698600357,7.301738591930343,7.047848780098049,4.275259400458905,3.901798329717885
2015-02-26,7.126476343153299,7.298321445726458,7.037351176241198,4.262470123889038,3.901798329717885
2015-02-27,7.125477076799689,7.295104869788655,7.0353070120860535,4.266865969307739,3.901798329717885
2015-03-02,7.132053329819382,7.312761196516592,7.047067297933058,4.260000510607816,3.901798329717885
2015-03-03,7.104698567996599,7.269891506481341,7.012896842911086,4.2484685705449055,3.901798329717885
2015-03-04,7.086501053592651,7.256545085383318,6.997478344317761,4.243294604552038,3.901798329717885
2015-03-05,7.0956447142265535,7.262157580896747,7.004698803544925,4.247177543391539,3.901798329717885
2015-03-06,7.022612589856,7.187411618125636,6.932602742538223,4.2114349658302395,3.901798329717885
2015-03-09,7.046129875458916,7.211480781788933,6.955818603669924,4.2238879160472,3.901798329717885
2015-03-10,6.997307252027096,7.161512442172974,6.9076217469060675,4.214763313849429,3.901798329717885
2015-03-11,6.996095335516995,7.160272085725363,6.906425363706203,4.218695268211908,3.901798329717885
2015-03-12,7.043419339558837,7.208706637982721,6.953142809102845,4.234072894280006,3.901798329717885
2015-03-13,7.015133779806143,7.17975730350208,6.925219789484903,4.22176756985629,3.901798329717885
2015-03-16,7.069626955441207,7.235529265668093,6.979014518159379,4.241927565151424,3.901798329717885
2015-03-17,7.058479431572874,7.2241201438435,6.968009873726373,4.238412424103295,3.901798329717885
2015-03-18,7.154282721250147,7.294006653578294,7.049001999119936,4.284107946677742,3.901798329717885
2015-03-19,7.107171166989471,7.264600943143972,7.011583874815949,4.261947340983374,3.901798329717885
2015-03-20,7.187707195661249,7.307790331047565,7.072152885391821,4.293886717054757,3.901798329717885
2015-03-23,7.195510455587732,7.301326785733683,7.072864225040337,4.2962514089628066,3.901798329717885
2015-03-24,7.183406605054895,7.290649401635649,7.061743812376107,4.29680124930482,3.901798329717885
2015-03-25,7.1325404040828415,7.230371295278007,7.0075486903287,4.275489781128389,3.901798329717885
2015-03-26,7.097668089912974,7.2087871929940075,6.979958620935889,4.257424829368476,3.901798329717885
2015-03-27,7.112686424870035,7.2222357471544365,6.99385408285399,4.265180767746076,3.901798329717885
2015-03-30,7.144131566707217,7.267912460044017,7.031430136795607,4.27733336553885,3.901798329717885
2015-03-31,7.090485485384498,7.242358997707867,6.992669236273355,4.263157453359212,3.901798329717885
2015-04-01,7.106741621382424,7.241307233357925,7.000177422431264,4.27398026332724,3.901798329717885
2015-04-02,7.132608028116595,7.249469260370423,7.016861813926579,4.279830351048661,3.901798329717885
2015-04-06,7.186702286630291,7.27614919536895,7.056381968508272,4.299575372843061,3.901798329717885
2015-04-07,7.170781581610683,7.267173271444356,7.044213556794204,4.294477674444177,3.901798329717885
2015-04-08,7.222156505749386,7.279771793864427,7.075553619212141,4.310530112319255,3.901798329717885
2015-04-09,7.245944103663362,7.286734299550135,7.0905895792590234,4.3138993707217566,3.901798329717885
2015-04-10,7.260658848341804,7.306616480881751,7.107462703862471,4.319745462042857,3.901798329717885
2015-04-13,7.232317723922252,7.294033280259617,7.087471020723286,4.311774708158953,3.901798329717885
2015-04-14,7.259240990525209,7.304941605059397,7.1059627525285896,4.322871336940388,3.901798329717885
2015-04-15,7.290748925788078,7.346920351453023,7.141801721471294,4.336045991836552,3.9193061380756857
2015-04-16,7.308544067510557,7.374837006999399,7.164086143667117,4.340299598981258,3.9181874304651645
2015-04-17,7.234074527712012,7.335392753092696,7.1084288148370485,4.316906308219685,3.9181874304651645
2015-04-20,7.249529980605136,7.366280164210733,7.130988184340789,4.322143824604829,3.95398858266959
2015-04-21,7.272233054531731,7.357927485747236,7.138111165323241,4.327171761006449,3.94927559767068
2015-04-22,7.298823116128572,7.4154473479711065,7.179061730756833,4.330359263374182,3.968685084380772
2015-04-23,7.326501598943169,7.45213184173543,7.210431436201429,4.342106659913132,3.9786696406456494
2015-04-24,7.3512458796523585,7.474424804740396,7.233392530389861,4.3536469837915,3.9879036399288603
2015-04-27,7.36038698787544,7.4733746128443945,7.237381647649365,4.35650012955269,3.9713231223777354
2015-04-28,7.3642414146857496,7.4911939021381615,7.247904951231385,4.351450584285624,3.983945716639576
2015-04-29,7.313540070802594,7.4290582930499,7.192895930001114,4.330621985953437,3.9675543976627767
2015-04-30,7.248192142898476,7.335531722577583,7.11548422870658,4.308414052061525,3.9277977477918142
2015-05-01,7.2938423511682045,7.397533935652206,7.1679625769499395,4.320140009348254,3.9703802481639245
2015-05-04,7.304232794220916,7.429499523257469,7.188554929254961,4.3200604478825815,3.981685036238658
2015-05-05,7.234701258763671,7.346720691917359,7.114292626550439,4.294415649924794,3.936087486791074
2015-05-06,7.203486003671449,7.286239941121593,7.0696610987777575,4.278638004870361,3.9330415526796743
2015-05-07,7.206584221236675,7.295616726078681,7.075730461528672,4.284630097213096,3.934365547582698
2015-05-08,7.300870780801656,7.390177152589859,7.167872946967391,4.3231802131483255,3.9861661330912463
2015-05-11,7.247202023573908,7.337202725205799,7.115836951613506,4.293694854976895,3.9671416732398526
2015-05-12,7.234563623330695,7.325895363751672,7.104149187953048,4.288889661712058,3.955275548330904
2015-05-13,7.251653959685436,7.326260513340723,7.112717364449761,4.294589655450257,3.9560283097435023
2015-05-14,7.313074083542069,7.370140900391342,7.164139731994718,4.319438484036031,3.997279496587596
2015-05-15,7.338142720125942,7.402533713773617,7.192162487259624,4.3347208253680325,4.001611425471417
2015-05-18,7.317084717186026,7.401591713574571,7.1813853280532545,4.322336679840685,4.014044286538216
2015-05-19,7.306175981335822,7.386263745345293,7.168596143167593,4.31274474093079,4.012724442552022
2015-05-20,7.309942558081513,7.390731823159763,7.172612171520476,4.316467811786254,4.009900114987865
2015-05-21,7.324190541837004,7.421041140926969,7.194309732050439,4.32728402575751,4.021578828979088
2015-05-22,7.312060786758461,7.408127289067828,7.182092753104936,4.32045079197116,4.011972720386656
2015-05-26,7.235010573361284,7.377409871074108,7.1293623211900705,4.295982126207616,3.968837378308727
2015-05-27,7.272028228803349,7.416111426818045,7.166301031090863,4.3124087874830765,4.006510090513087
2015-05-28,7.242312084969221,7.410579189963887,7.148986036785207,4.301994267246928,4.001989365048564
2015-05-29,7.204870801182243,7.388904719649575,7.12005195207342,4.290023776580312,3.9771236429149637
2015-06-01,7.196634594709369,7.386213968556898,7.114685906228833,4.282818236623918,3.9852238822664536
2015-06-02,7.2032156142518335,7.368069430303256,7.109200187483087,4.278589387194913,3.9812695465440373
2015-06-03,7.2327154257381014,7.3633246899649105,7.121468559908915,4.29525428728135,3.9918182523770023
2015-06-04,7.16338765504709,7.340012543325067,7.076064624681572,4.254755691522018,3.958100222310802
2015-06-05,7.114651176658262,7.3175693103427335,7.04117535333381,4.229102288062964,3.951319826945506
2015-06-08,7.0878958132489025,7.300460532827364,7.019704549704299,4.211733626483427,3.9270191088910353
2015-06-09,7.06792003345347,7.2895266568194605,7.004556057005415,4.201529098063286,3.926454797643395
2015-06-10,7.184583063707458,7.324158124564115,7.079003436687755,4.267728417404025,3.9735458611067176
2015-06-11,7.205879135836219,7.355609432292777,7.104694280408105,4.280561363263964,3.9863549296719447
2015-06-12,7.149682487597234,7.323055888719502,7.0612689753550475,4.247276723912583,3.9558388203313073
2015-06-15,7.112762823373911,7.311750441925156,7.037586770860956,4.225941536203889,3.9354115858042396
2015-06-16,7.13107078455592,7.337732651603493,7.059147987733999,4.238694355754392,3.945541174592349
2015-06-17,7.1287042902260085,7.34400343325164,7.060993027048924,4.238561458685244,3.944231819924558
2015-06-18,7.197815101578116,7.381177351887401,7.113090899235122,4.280080520636835,3.9824700537098368
2015-06-19,7.173142899415035,7.37631835418571,7.098558745442744,4.264807067487202,3.9688192020434747
2015-06-22,7.259383878087431,7.376978860359943,7.1415486982838345,4.311042824374602,4.016535364534248
2015-06-23,7.291384626259493,7.371102777007611,7.154445075887851,4.327789430393217,4.0342410181934545
2015-06-24,7.233576790810942,7.35011613057186,7.115899108296249,4.2939627009099475,4.002256593712592
2015-06-25,7.22098610370592,7.334882094445243,7.102331882998671,4.285560407829342,3.9952903082990656
2015-06-26,7.218651047731082,7.325391916289758,7.096588892197581,4.284269218554148,3.9939983481191645
2015-06-29,7.032058204692734,7.270245039892195,6.9781578426173105,4.177152375001936,3.910242708834975
2015-06-30,7.02672653278948,7.275519703488319,6.978043815302237,4.176046120418122,3.9184271866491858
2015-07-01,7.077576730420721,7.295496274022225,7.012872655296938,4.206806278911502,3.949836030402466
2015-07-02,7.078766713274171,7.297208219587831,7.014285020094607,4.20675660263941,3.946218806840343
2015-07-06,7.058622207833636,7.299946819117375,7.005620727296509,4.194785162598878,3.9349887960992254
2015-07-07,7.103011361422799,7.327931411309964,7.041076792001444,4.22116466802835,3.959734534984051
2015-07-08,7.051901120684236,7.275202741807638,6.990412206012971,4.2095908887141595,3.8933017141919146
2015-07-09,7.0646577483335005,7.268460398240446,6.993495698252593,4.217205882544058,3.900344552632816
2015-07-10,7.224875963091788,7.298862743595727,7.08742398413341,4.302479568531215,3.9494569935888686
2015-07-13,7.278228937909033,7.3337530688190435,7.130532754583384,4.3378329787709005,3.9930458787732315
2015-07-14,7.324464637104297,7.355761474101021,7.163880749730025,4.363385753303596,4.010368697265285
2015-07-15,7.3097421197796,7.364380443292583,7.160877949997621,4.3562997856785985,4.009036842726328
2015-07-16,7.370634031224996,7.396974948246576,7.206550773351262,4.392287277443675,4.041204456865652
2015-07-17,7.367562310276183,7.400449669079422,7.206741738471538,4.3917131736876405,4.044632858779825
2015-07-20,7.379059462481481,7.395901024109,7.210150041808227,4.397529473616771,4.046725922360797
2015-07-21,7.353771939808045,7.387422781566991,7.19366304681782,4.381943054075752,4.030736351925398
2015-07-22,7.319008180588257,7.382490983193463,7.174258388787739,4.364146960055286,4.023503995077698
2015-07-23,7.288800089538652,7.37222397026535,7.154464350265177,4.34467894529925,4.000850274635572
2015-07-24,7.210945949790309,7.333314789186617,7.097374779300958,4.298557761159937,3.959354801411606
2015-07-27,7.163448498893939,7.31668794344835,7.065954143096305,4.270940520963479,3.936320999017609
2015-07-28,7.252624307595338,7.357942099710075,7.129855420983531,4.323968125323202,3.9846715341727985
2015-07-29,7.290555286136569,7.380216536731588,7.159291850859049,4.347954047160423,4.012080982135538
2015-07-30,7.28859308789048,7.381430816439333,7.158917381315087,4.347207672060723,4.013033451481474
2015-07-31,7.308818274022411,7.390377450585248,7.173188524013293,4.360406244071557,4.006942385627659
2015-08-03,7.296727774032095,7.381736493540567,7.16306194773098,4.35836080463384,3.9934266574839516
2015-08-04,7.29242071179102,7.36372432023601,7.152208573481347,4.35464494228758,3.9856222616216117
2015-08-05,7.323610510475601,7.369108393785488,7.17011833872054,4.372446748874215,3.998757559434024
2015-08-06,7.278418258031886,7.34333771421599,7.135458400856188,4.343856263142729,3.966016164382938
2015-08-07,7.273492839797003,7.342691137408492,7.132729926737539,4.345543842247503,3.9584019836862456
2015-08-10,7.36378073890803,7.433838014324408,7.221270496474245,4.399621550037994,4.008275285304888
2015-08-11,7.312201402039003,7.412566598233158,7.18564834758807,4.390303387814414,3.9721068818573277
2015-08-12,7.2961515636626215,7.414634678291488,7.178764701869058,4.384953280719407,3.976865396413336
2015-08-13,7.289330068203012,7.402224077982963,7.169400928416055,4.380613855408522,3.9719170150711043
2015-08-14,7.3083081435214865,7.414010356081388,7.1844416271668035,4.392814027941191,3.9863841674224743
2015-08-17,7.321593677019778,7.4411770247495586,7.2041345450442735,4.401667238504158,4.008655715636184
2015-08-18,7.283481442896385,7.423590855124161,7.176871165534689,4.38050729902426,3.9970431842872256
2015-08-19,7.2660457409937935,7.405819749614858,7.159690674691589,4.381834750500384,3.965444822127147
2015-08-20,7.277332386153426,7.334249199009756,7.130655426602138,4.38864123311004,3.965444822127147
2015-08-21,7.289953301259757,7.2302197807795885,7.086267878720609,4.396252355633537,3.965444822127147
2015-08-24,7.287294385157835,7.076680891432032,7.009734582616253,4.3946488794940555,3.965444822127147
2015-08-25,7.270027241009908,7.026658862746923,6.976655440676673,4.384235819218036,3.965444822127147
2015-08-26,7.270027241009908,7.1451787060187995,7.094331867772728,4.384235819218036,3.965444822127147
2015-08-27,7.270027241009908,7.2384659890001855,7.186955295645189,4.384235819218036,3.965444822127147
2015-08-28,7.270027241009908,7.235329406478035,7.1838410338109755,4.384235819218036,3.965444822127147
2015-08-31,7.270027241009908,7.203445257146239,7.152183779879615,4.384235819218036,3.965444822127147
2015-09-01,7.291566380952769,7.106614723672854,7.114708048709974,4.397225133524858,3.9771933710841143
2015-09-02,7.291566380952769,7.16949545065473,7.177660387026054,4.397225133524858,3.9771933710841143
2015-09-03,7.302282359653585,7.177332152308008,7.1868574891822234,4.4036874721242345,3.983038414141652
2015-09-04,7.317686060253151,7.1305818489880135,7.171031424968559,4.412976771005561,3.991440380566149
2015-09-08,7.317686060253151,7.21169683268717,7.252606548774903,4.412976771005561,3.991440380566149
2015-09-09,7.317686060253151,7.164802892954027,7.205446594287504,4.412976771005561,3.991440380566149
2015-09-10,7.317686060253151,7.180354949686745,7.2210868730074,4.412976771005561,3.991440380566149
2015-09-11,7.317686060253151,7.200955589136818,7.2418043734862545,4.412976771005561,3.991440380566149
2015-09-14,7.319698655101307,7.188586661994194,7.236580689867589,4.4141904790331035,3.9925381527690704
2015-09-15,7.319698655101307,7.217367747397945,7.265553929902013,4.4141904790331035,3.9925381527690704
2015-09-16,7.319698655101307,7.245653350048342,7.294028379131836,4.4141904790331035,3.9925381527690704
2015-09-17,7.3655689810854925,7.260211106955739,7.324210583524131,4.441852868671019,4.0175581754778165
2015-09-18,7.3716397360076495,7.2038829806921765,7.298816584916361,4.4455138757480315,4.020869475817474
2015-09-21,7.3716397360076495,7.212937541758863,7.3079904680374215,4.4455138757480315,4.020869475817474
2015-09-22,7.389225612047585,7.174729696946363,7.297351808703935,4.4561191493034995,4.030461712376335
2015-09-23,7.383142196937913,7.166041698938056,7.289929678596586,4.452450507420489,4.02714350652266
2015-09-24,7.392606140953844,7.15767927261885,7.2903484104156515,4.458157798599766,4.03230562580375
2015-09-25,7.392606140953844,7.150530166347376,7.283066793908816,4.458157798599766,4.03230562580375
2015-09-28,7.410227542271424,7.0693228311439835,7.250390677331568,4.468784495898168,4.04191723966666
2015-09-29,7.421743736873572,7.076882834401822,7.259901393323702,4.475729409748149,4.048198761419163
2015-09-30,7.4244534297211375,7.144197607048666,7.295754510920224,4.477363507124615,4.049676766537399
2015-10-01,7.430224823552196,7.156294034006633,7.304766706018737,4.480843982605945,4.05282478002141
2015-10-02,7.452623178221396,7.220530237822887,7.348561247930495,4.494351451777218,4.065041988651128
2015-10-05,7.424791441509713,7.271291094914322,7.360670150864557,4.4775673472673905,4.04986113546098
2015-10-06,7.443119658368626,7.267811313447641,7.367993839523405,4.488620294139716,4.05985828268376
2015-10-07,7.43769047523035,7.294922655934656,7.37904917544598,4.485346190976848,4.056896928420517
2015-10-08,7.427510231983057,7.322855582966454,7.388126713675349,4.479206931024511,4.0513441028897885
2015-10-09,7.421400126546051,7.331645693410997,7.389522089883604,4.475522193371122,4.048011338765997
2015-10-12,7.440405766616855,7.327900677107444,7.397096801478368,4.486983664587563,4.0583779872683365
2015-10-13,7.441085289280849,7.258507833051297,7.362410530672467,4.487393455019523,4.0587486336964895
2015-10-14,7.519857334273157,7.248347132286611,7.396227050276634,4.516402105337333,4.101714937341278
2015-10-15,7.49755342032159,7.365920859184212,7.445244663212877,4.5073608144331905,4.089549241510938
2015-10-16,7.490047504875316,7.379662648108189,7.448462776351439,4.502848426556462,4.085455131192637
2015-10-19,7.49755342032159,7.368828925064069,7.4467275350814095,4.5073608144331905,4.089549241510938
2015-10-20,7.482539479049817,7.3490314604450635,7.429268078708178,4.498334769967116,4.08135986976553
2015-10-21,7.500281437200752,7.334949490335633,7.430958043060887,4.509000836943589,4.091037241493542
2015-10-22,7.564317654132834,7.437943258483667,7.51485115204883,4.521362137029282,4.0917823925936485
2015-10-23,7.599239491956469,7.515627202760671,7.571441481930854,4.522350703700211,4.08470998009253
2015-10-26,7.591634639339752,7.508106024192778,7.563864447856967,4.522393261864063,4.086572090436927
2015-10-27,7.589829248171317,7.506320497234261,7.562065660807518,4.526624184026343,4.092526776287884
2015-10-28,7.621602754824246,7.537744408953403,7.593722940006709,4.523260908614447,4.080241759412434
2015-10-29,7.603081574087727,7.519427011545679,7.575269509729739,4.506659557974932,4.062752963330161
2015-10-30,7.596795970638425,7.513210566818632,7.569006899011208,4.513339821098111,4.073545375787786
2015-11-02,7.634260143226898,7.550262531680758,7.6063340276959694,4.514940801329667,4.065529821472011
2015-11-03,7.656396392119319,7.5542814282092055,7.619386036245714,4.5280322930312495,4.065529821472011
2015-11-04,7.63317202760803,7.542824120062897,7.602051961284535,4.514297284143715,4.065529821472011
2015-11-05,7.625552575615065,7.537324634658461,7.595486433093083,4.5097911009587826,4.065529821472011
2015-11-06,7.621556872358891,7.517334396373866,7.583424212101442,4.5074280214562705,4.065529821472011
2015-11-09,7.550440225317295,7.479831491512415,7.529127487512371,4.465369269808053,4.065529821472011
2015-11-10,7.567857342536625,7.495373664849613,7.545633766534897,4.475669842712274,4.065529821472011
2015-11-11,7.538103623646902,7.475795159411004,7.520945699706074,4.458073339988211,4.065529821472011
2015-11-12,7.538103623646902,7.4270712242098105,7.4719274931995905,4.458073339988211,4.065529821472011
2015-11-13,7.538103623646902,7.392572773701175,7.437220687105149,4.458073339988211,4.065529821472011
2015-11-16,7.652729661245146,7.451842543182653,7.523580548516255,4.52586376949122,4.065529821472011
2015-11-17,7.6471507576902065,7.451869613833083,7.520851837755495,4.522564377171032,4.065529821472011
2015-11-18,7.768481915011045,7.508244718630299,7.608963960580226,4.594320249041132,4.065529821472011
2015-11-19,7.761781538677845,7.506737941905214,7.6049190704744785,4.59035761193898,4.065529821472011
2015-11-20,7.790066369636997,7.517995945181154,7.624478297180042,4.607085406769169,4.065529821472011
2015-11-23,7.7811359226613455,7.514724642187924,7.618449169559542,4.601803894393638,4.065529821472011
2015-11-24,7.789928945419091,7.523216608586367,7.627058349195073,4.606361614920727,4.069274042815789
2015-11-25,7.791159114181638,7.524404658712446,7.628262797784661,4.608015409083144,4.071142495893564
2015-11-27,7.794550416923037,7.527679849704251,7.631583195707371,4.607833507173558,4.070019036985476
2015-11-30,7.779806523023845,7.513440758663137,7.617147564798363,4.606079737193072,4.071518650572522
2015-12-01,7.830529458409548,7.562427037306201,7.666809993113156,4.626979710485322,4.085785577679471
2015-12-02,7.7858983987357036,7.519324060148171,7.623112072541108,4.614400579368286,4.080905962120494
2015-12-03,7.676873784827445,7.439003915066562,7.529025104717404,4.549785911179788,4.080905962120494
2015-12-04,7.826595174703926,7.523608048578378,7.645258034115343,4.638519983063135,4.080905962120494
2015-12-07,7.808676274348793,7.5063828337915846,7.627754303074625,4.638786359258266,4.086943667127884
2015-12-08,7.783881652127995,7.482548073574936,7.603534156190182,4.634334299099262,4.088450290449508
2015-12-09,7.753603110723091,7.453441690437933,7.573957148976967,4.627635735472587,4.088450290449508
2015-12-10,7.762893703964547,7.462372621516802,7.58303248519092,4.629158049406463,4.087696398872098
2015-12-11,7.782228345214776,7.399351583663657,7.5604558045396155,4.64068765596673,4.097877414666721
2015-12-14,7.782228345214776,7.400681001205888,7.561814167155607,4.64068765596673,4.097877414666721
2015-12-15,7.782228345214776,7.439868800416466,7.6018551924615085,4.64068765596673,4.097877414666721
2015-12-16,7.8960983919261345,7.569269158006249,7.723579479764689,4.708590484914519,4.097877414666721
2015-12-17,7.8960983919261345,7.516855827343122,7.670097628779424,4.708590484914519,4.097877414666721
2015-12-18,7.912890335623331,7.457891761285054,7.648170226352224,4.718603833582601,4.106592013118971
2015-12-21,7.912890335623331,7.48521207433236,7.676187581861152,4.718603833582601,4.106592013118971
2015-12-22,7.912890335623331,7.5164084090252326,7.70817985069615,4.718603833582601,4.106592013118971
2015-12-23,8.010873239987319,7.5622495024004035,7.779409203970389,4.777032863753288,4.106592013118971
2015-12-24,7.9976528495511365,7.557833076962322,7.770718377589126,4.769149298791849,4.106592013118971
2015-12-28,7.979379363382626,7.549198796330629,7.7574021474279,4.758252478763967,4.106592013118971
2015-12-29,8.0645359906266,7.580044815854585,7.814644350133698,4.80903296108146,4.106592013118971
2015-12-30,8.00737266921119,7.552477568630983,7.772738113111912,4.774945408223971,4.106592013118971
2015-12-31,8.00737266921119,7.524870382467101,7.744325790646626,4.774945408223971,4.106592013118971
2016-01-04,8.00737266921119,7.470878802627539,7.688759599738738,4.774945408223971,4.106592013118971
2016-01-05,8.00737266921119,7.471384060755861,7.689279593221047,4.774945408223971,4.106592013118971
2016-01-06,8.03776498180197,7.438439740480057,7.686919527424747,4.793068910082284,4.122178752153288
2016-01-07,8.037019302449,7.348863714446162,7.640278813252667,4.792624247600648,4.121796329478366
2016-01-08,8.054812440702571,7.316667947192921,7.631999974719811,4.8032346272234765,4.130921564740788
2016-01-11,8.031830648558548,7.309851942776951,7.617557378213966,4.789530156680622,4.119135321241883
2016-01-12,8.049624545387251,7.34743728906549,7.645579175072907,4.800140988655924,4.128260945540597
2016-01-13,8.068156535817621,7.264269386115546,7.611108738691027,4.811191959588124,4.137765102151313
2016-01-14,8.065188231333215,7.322562829070776,7.6402470202537405,4.809421904358582,4.136242803141172
2016-01-15,8.07482516978706,7.248343198984233,7.606091814406095,4.8151685901843155,4.141185120193262
2016-01-19,8.066669728562463,7.249506516391787,7.602861167303022,4.810305348739695,4.137002591019221
2016-01-20,8.073342155407552,7.206054758036383,7.583220719175885,4.814284241098256,4.140424554242629
2016-01-21,8.06222296114933,7.221275399116226,7.586007283330429,4.807653658538936,4.134722060276199
2016-01-22,8.068156535817621,7.298006014055164,7.629101890693891,4.8111919595881245,4.137765102151313
2016-01-25,8.063708251254228,7.2408332083520115,7.597115471715963,4.808539364682417,4.135483793335707
2016-01-26,8.07408404188487,7.294885691807584,7.630359235280404,4.814726641817523,4.1408050317360905
2016-01-27,8.075570849140028,7.255861151908971,7.610652193486226,4.815613252665952,4.141567542868183
2016-01-28,8.082238724534337,7.277755989810108,7.625276909773888,4.81958943090967,4.14498717187384
2016-01-29,8.105959368855158,7.377142121476595,7.688532625843541,4.833734492761897,4.15715233672104
2016-02-01,8.096153268147283,7.371346558292605,7.680861966859691,4.827886932334531,4.152123264575861
2016-02-02,8.120668899204537,7.316083648695566,7.663699347352646,4.842506059579183,4.1646961394569555
2016-02-03,8.163871644548767,7.3376779536672645,7.695395326235508,4.851066366052482,4.164314494854618
2016-02-04,8.217299693332286,7.347124539195018,7.725529947608332,4.865024787167367,4.168505971863372
2016-02-05,8.278572488050228,7.27378529103671,7.71577463752823,4.87399031182489,4.1646961394569555
2016-02-08,8.350123458700816,7.336651974710603,7.782461396076666,4.90064502296766,4.180697202142128
2016-02-09,8.340570875175827,7.328258807695908,7.773558220826178,4.898452431654972,4.180313612358331
2016-02-10,8.383145651209635,7.36566619648557,7.8132386581955755,4.914935548400585,4.190602455169777
2016-02-11,8.55426502637029,7.516016464705317,7.972724914643784,4.945649056439821,4.19326735376918
2016-02-12,8.517461315387948,7.4836796950526585,7.938423211037955,4.929890312795424,4.181839023658807
2016-02-16,8.37781472965572,7.360982299733744,7.808270145885063,4.899283275745706,4.171554071210281
2016-02-17,8.401431703499068,7.381732833380519,7.830281579385066,4.9010402224039655,4.169266537814005
2016-02-18,8.516315867486073,7.482673272494622,7.937355633519892,4.929696039550325,4.181839023658807
2016-02-19,8.491534020681895,7.46089924888981,7.914258518006464,4.926574878774885,4.182601534790899
2016-02-22,8.417225060284983,7.395609318300026,7.8450012646817875,4.916618008047302,4.183744523416452
2016-02-23,8.481032255870016,7.451672104653429,7.904470689162573,4.926634229284442,4.184503533221918
2016-02-24,8.496687377070153,7.465427131921635,7.919061536470827,4.9302612619050015,4.186029722594977
2016-02-25,8.518709793997907,7.484776643271981,7.939586814981526,4.942878800745751,4.196695541573258
2016-02-26,8.481721039088441,7.452277288850359,7.905112647192797,4.930670164788665,4.1890782109781775
2016-02-29,8.542140748934218,7.505363735505177,7.961424875600264,4.944035329918315,4.194031421046439
2016-03-01,8.498028094052211,7.466605123354052,7.920311108193635,4.926367247647745,4.18146982821781
2016-03-02,8.526207119444573,7.491364003065569,7.946574453685445,4.926793807446719,4.17689087106234
2016-03-03,8.604909448185099,7.560514069938753,8.019926403298388,4.943087173943719,4.181852639929024
2016-03-04,8.591462864557657,7.548699525541737,8.007393951711622,4.9354030967750075,4.175364292652989
2016-03-07,8.611665705322881,7.566450306392828,8.026223353351499,4.937502097593676,4.1742178027008086
2016-03-08,8.602392314359005,7.558302445769702,8.017580390460706,4.94494971464947,4.184524152145389
2016-03-09,8.56476159475897,7.525239043218966,7.9825079003301935,4.937500070665228,4.182617485278868
2016-03-10,8.635472420975791,7.5873675524994475,8.048411629543164,4.9498858084685535,4.18452415214539
2016-03-11,8.627156854706827,7.515189739132658,8.006254664698586,4.942731672157516,4.1768908710623425
2016-03-14,8.58795683034966,7.468786179088119,7.963347424800372,4.936973534211751,4.179177626386035
2016-03-15,8.582865336658449,7.468229984799804,7.960690320362111,4.932971601539285,4.175364292652992
2016-03-16,8.67550187208309,7.567529061659703,8.056574423974082,4.965274056933482,4.193304701253203
2016-03-17,8.733334433942352,7.561018969374807,8.079962359446586,4.982925374613467,4.202085639397308
2016-03-18,8.749309974416603,7.553723504501569,8.083454444836569,4.988733232041771,4.205519662745765
2016-03-21,8.73681165381019,7.519013595017732,8.059108838369518,4.979163649967548,4.196358247108198
2016-03-22,8.735549654429546,7.527681585290213,8.06317209308159,4.97728298379145,4.193687123928125
2016-03-23,8.656798779286111,7.45072753473558,7.9856132594764455,4.968416769855075,4.2028481505294
