Date,Gross_NoMacro,Net_NoMacro,Gross_WithMacro,Net_WithMacro
2013-12-03,1.38101217681263,1.236609948777049,1.1930667020689862,1.1177864987364798
2013-12-04,1.377939133796535,1.233855346816025,1.191739289697797,1.1165415399342031
2013-12-05,1.3741317269102322,1.230309331148915,1.1900928322211988,1.1149371080193105
2013-12-06,1.3813123873435726,1.2361138841516204,1.1932023057691052,1.117567223622895
2013-12-09,1.3843196937110667,1.2382724458868604,1.1945011882394017,1.118542998539915
2013-12-10,1.385255939525165,1.2389317696522812,1.1949051219342355,1.1188407851796938
2013-12-11,1.3783478257350423,1.2326261475128717,1.1919256939761242,1.1159935794665479
2013-12-12,1.3755242707809892,1.2299745415197743,1.1907048600054626,1.1147932255435264
2013-12-13,1.377868090448216,1.2320511213893324,1.1917193086517084,1.1157342845218785
2013-12-16,1.3802543876407065,1.234178937970373,1.192751263909322,1.1166977501887756
2013-12-17,1.3806746913085297,1.2344345506518708,1.1929328672918256,1.1168133906755666
2013-12-18,1.3858658638290555,1.2390703504145422,1.195175510094834,1.1189104331022823
2013-12-19,1.385446324718403,1.2386869531095464,1.1949946041054211,1.1187373245921644
2013-12-20,1.388384426110909,1.241026450140743,1.1962617103251705,1.1197937992095008
2013-12-23,1.3895004256911618,1.2419028189511305,1.19674249487644,1.1201891785181293
2013-12-24,1.390265672113235,1.2423254393018381,1.1970720388245435,1.1203797790773116
2013-12-26,1.3921694465338705,1.2437657362439023,1.1978916502027446,1.1210292383569438
2013-12-27,1.3932489239103767,1.2444689460491225,1.198356068143793,1.1213461464085883
2013-12-30,1.3944940679600313,1.2455773529207366,1.19889155247183,1.1218455191643661
2013-12-31,1.3954023947175178,1.2463004173129801,1.1992820113850142,1.1221711378610306
2014-01-02,1.3853407842474565,1.237311554202804,1.1949582734840376,1.1181243436032822
2014-01-03,1.3870447883594725,1.2385619687609564,1.1956931878945776,1.1186893261868187
2014-01-06,1.387314287946377,1.2387967305188965,1.195809348101842,1.1187953465069271
2014-01-07,1.3896312700684856,1.2408625610134196,1.1968079209937508,1.1197282039673178
2014-01-08,1.3880848557796368,1.239384144124907,1.1961420030233165,1.119061157857901
2014-01-09,1.389230444163615,1.2403095699243214,1.1966355918621208,1.1194789492551502
2014-01-10,1.3928738743462519,1.243561247022551,1.1982047549377373,1.1209463990553905
