Date,Equity
2011-10-20,1.956636331110185
2011-10-21,1.9598356655064424
2011-10-24,1.9628974008892384
2011-10-25,1.9744321066024095
2011-10-26,1.9744710408942423
2011-10-27,1.9736729626478304
2011-10-28,1.9771243677072632
2011-10-31,1.972894628778746
2011-11-01,1.9783301553727124
2011-11-02,1.9811249905054247
2011-11-03,1.9834473755382724
2011-11-04,1.9833586518001796
2011-11-07,1.9888537991342938
2011-11-08,1.9838003783312341
2011-11-09,1.9745385002105695
2011-11-10,1.9702980965892656
2011-11-11,1.9756958899502672
2011-11-14,1.9717437903040884
2011-11-15,1.97479814555692
2011-11-16,1.9780347412582373
2011-11-17,1.963111983374112
2011-11-18,1.9606802488463482
2011-11-21,1.9527967604537377
2011-11-22,1.9557890136047034
2011-11-23,1.9506236297646484
2011-11-25,1.9456564224583204
2011-11-28,1.950575364257767
2011-11-29,1.9545218670752205
2011-11-30,1.959796300774724
2011-12-01,1.9585856205558687
2011-12-02,1.9653208414923915
2011-12-05,1.9635355600707871
2011-12-06,1.9626394171377277
2011-12-07,1.9672345252107337
2011-12-08,1.9510156340574916
2011-12-09,1.953535447156858
2011-12-12,1.9405002410271948
2011-12-13,1.9423022001659591
2011-12-14,1.9235487673595275
2011-12-15,1.9232259722609402
2011-12-16,1.9265490366993543
2011-12-19,1.92846193213066
2011-12-20,1.9257833416831125
2011-12-21,1.9268976857596851
2011-12-22,1.9299034842341058
2011-12-23,1.9313657388293455
2011-12-27,1.9366207414115442
2011-12-28,1.9313797341976515
2011-12-29,1.9350561556759096
2011-12-30,1.9335467179018615
2012-01-03,1.9452115817337492
2012-01-04,1.9451788299717938
2012-01-05,1.9414891666421705
2012-01-06,1.9432658667602347
2012-01-09,1.9424735610659567
