sma_fast,sma_slow,rsi_period,rsi_lower,rsi_upper,macro_gate,net_pnl_pct,sharpe,max_dd,win_rate,profit_factor,expectancy,trades
50,250,21,45,55,both,-6.441101929812372,-0.30623631162274145,6.487146574716109,22.22222222222222,0.19531383496403948,-715.6779922013733,9
100,200,21,35,65,neither,-20.634881142512967,-0.3116586790827543,24.11738849230881,18.51851851851852,0.5290160130833016,-379.1865099940573,55
20,250,14,40,60,unrate_only,-4.391942489783396,-0.3134045095209821,6.058733411048725,11.11111111111111,0.32101593759640645,-487.9936099759305,9
100,200,10,35,65,neither,-20.395722492493892,-0.3134313103461333,23.37702790809919,20.0,0.5252494811522197,-404.72868666402746,51
100,200,14,35,65,neither,-20.498612855757806,-0.31402372461395167,23.98709959948636,21.153846153846153,0.5228140459968372,-391.1448188477344,53
100,250,21,35,65,neither,-19.733326658226417,-0.31556535812055153,19.733326658226463,18.367346938775512,0.4903396764172275,-402.72095220870295,49
100,150,10,35,65,payems_only,-13.51436710294553,-0.32201812992796525,14.566430677300726,25.0,0.37719894153802047,-844.6479439340953,16
100,250,14,35,65,neither,-19.785013243760737,-0.32350198311104417,19.78501324376071,21.73913043478261,0.47856457926858176,-430.1089835600173,46
100,150,21,30,70,payems_only,-16.213563135578397,-0.32436165440453396,18.373234287791405,25.0,0.46015936206778246,-810.6781567789203,20
100,200,14,45,55,neither,-19.204475279245422,-0.3256972479006097,22.74974822435223,15.384615384615385,0.48408318369412434,-492.42244305757447,39
50,100,21,45,55,payems_only,-7.859158880332513,-0.3258529538892129,7.9045056340673145,20.0,0.16558655878085185,-785.9158880332491,10
50,100,21,45,55,both,-7.859158880332513,-0.3258529538892129,7.9045056340673145,20.0,0.16558655878085185,-785.9158880332491,10
100,200,14,40,60,neither,-20.325847780794735,-0.3266755211135839,23.82191538185721,13.043478260869565,0.4884663884674301,-441.86625610423346,46
100,200,21,40,60,neither,-20.443433917988646,-0.32797222352058997,23.934341889822264,20.0,0.525673638760295,-405.6848245851702,51
100,150,14,45,55,neither,-20.575592301251906,-0.3287109356000417,23.570854973513335,14.285714285714285,0.490950952400143,-489.895054791712,42
100,250,10,35,65,neither,-19.806882150403222,-0.32945512754223233,19.806882150403222,20.0,0.4876558950696863,-440.1529366756262,45
